participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.residence,player.age,player.gender,player.strategy_1,player.strategy_2,player.strategy_3,player.payoff_selfS1_otherS1,player.payoff_selfS1_otherS2,player.payoff_selfS1_otherS3,player.payoff_selfS2_otherS1,player.payoff_selfS2_otherS2,player.payoff_selfS2_otherS3,player.payoff_selfS3_otherS1,player.payoff_selfS3_otherS2,player.payoff_selfS3_otherS3,player.decision,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,equwsfna,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:25:15.516789+00:00,1,,,16,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,lwy1rxln,,,,,0
1,x07dbf25,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:30:26.740285+00:00,1,,,34,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,8,lwy1rxln,,,,,0
2,equwsfna,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:25:15.516789+00:00,1,,,16,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,lwy1rxln,,,,,0
1,x07dbf25,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:30:26.740285+00:00,1,,,34,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,lwy1rxln,,,,,0
2,equwsfna,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:25:15.516789+00:00,1,,,16,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,lwy1rxln,,,,,0
1,x07dbf25,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:30:26.740285+00:00,1,,,34,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,10,lwy1rxln,,,,,0
2,equwsfna,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:25:15.516789+00:00,1,,,16,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,lwy1rxln,,,,,0
1,x07dbf25,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:30:26.740285+00:00,1,,,34,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,11,lwy1rxln,,,,,0
2,equwsfna,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:25:15.516789+00:00,1,,,16,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,lwy1rxln,,,,,0
1,x07dbf25,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:30:26.740285+00:00,1,,,34,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,lwy1rxln,,,,,0
2,equwsfna,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 10:25:15.516789+00:00,1,,,16,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,lwy1rxln,,,,,0
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,1,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,1,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,2,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,2,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,3,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,3,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,4,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,4,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,5,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,5,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,6,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,6,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,7,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,7,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,8,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,8,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,9,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,9,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,10,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,10,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,11,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,11,inceuzpd,,,,,1
1,iav0n648,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,12,inceuzpd,,,,,1
2,wbezllp5,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,12,inceuzpd,,,,,1
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,5,Schaffhausen,1,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,2,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,5,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,7,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,8,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,10,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,pzo80cw7,,,,,0
1,l082i1ag,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 14:00:06.700157+00:00,1,,,46,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,pzo80cw7,,,,,0
2,fmrl3amu,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 13:55:18.137209+00:00,1,,,13,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,pzo80cw7,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,5,Bern,2,1,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,2,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,5,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,7,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,8,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,9,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,10,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,nyybrjcl,,,,,0
1,huxa83ng,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:11.623715+00:00,1,,,26,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,12,nyybrjcl,,,,,0
2,gimmvr7j,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 15:39:21.292682+00:00,1,,,11,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,nyybrjcl,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,5,Bern,1,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,2,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,5,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,7,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,8,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,9,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,10,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,11,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,jk7h58ws,,,,,0
1,ps3l80iw,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:15:29.107511+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,jk7h58ws,,,,,0
2,hqwa5dnd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-16 17:11:30.840209+00:00,1,,,7,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,jk7h58ws,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,5,Bern,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,2,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,3,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,4,ecdf079c,,,,,0
